SourceText_lang,Description_lang,CreatureID,IconFileDataID,SummonSpellID,Flags,PetTypeEnum,SourceTypeEnum,ID,CardUIModelSceneID,LoadoutUIModelSceneID
"|cFFFFD200In-Game Shop|r|n","This budding ancient is a unique variety in Azeroth, created from the ever-living branches of the Great Tree, and can bloom in any season.",71488,874857,142880,82,6,9,1248,35,7
"|cFFFFD200Promotion:|r StarCraft II: Legacy of the Void Collector's Edition|n","Infamous psionic battering ram of the Protoss, Zeradar is also the only archon that can utilize psionic storm. Power overwhelming!",71655,1125916,143637,82,5,7,1255,6,7
"|cFFFFD200Profession:|r Engineering|n","This little guy seems to like to hang out at the fringes of cataclysmic events. There is no evidence to suggest he has anything to do with the cause of these events, though - he's probably just an observer. Or maybe he just gets lost on his trek to other places.",71693,876476,143703,2,9,3,1256,6,7
"|cFFFFD200Drop:|r Developers|n","Likely to flip out and kill someone.",71700,618977,143732,34,0,0,1257,6,7
,,71816,648803,0,48,3,2,1258,6,7
,,71844,132196,0,48,7,-1,1259,6,7
"|cFFFFD200Vendor:|r Tournament of Celestials","Fierce and loyal, Xu-Fu loves to hunt by moonlight.  Once during a full moon, he killed and ate an entire Ironfur Great Bull, prompting a two day nap.",71942,877410,145696,82,7,2,1266,6,7
,,72009,877410,0,1072,7,-1,1267,6,7
,,72053,840541,0,48,7,-1,1268,6,7
,,72054,516665,0,48,2,-1,1269,6,7
,,72055,132847,0,48,5,-1,1271,6,7
"|cFFFFD200Drop: |rMoonfang|n|cFFFFD200Zone: |rDarkmoon Island","Moonfang's cubs grow into massive, slavering, black-furred killing machines...except for Moon Moon.",72160,538568,144761,2,7,0,1276,34,7
,,72100,133015,0,48,9,-1,1277,6,7
,,72098,136024,0,48,6,-1,1278,6,7
,,72099,133784,0,48,4,-1,1279,6,7
,,72103,669467,0,48,6,-1,1280,6,7
,,72102,646325,0,48,4,-1,1281,6,7
,,72101,646378,0,48,7,-1,1282,6,7
,,72105,652138,0,48,1,-1,1283,6,7
,,72104,655994,0,48,5,-1,1284,6,7
,,72106,132150,0,48,2,-1,1285,6,7
,,71898,132266,0,48,7,-1,1286,6,7
,,72097,668552,0,48,9,-1,1287,6,7
,,71897,797882,0,48,0,-1,1288,6,7
,,72109,254857,0,48,4,-1,1289,6,7
,,72108,645906,0,48,8,-1,1290,6,7
,,72107,646059,0,48,3,-1,1291,6,7
,,72110,574570,0,48,0,-1,1292,6,7
,,72111,574570,0,48,0,-1,1293,6,7
,,72112,574570,0,48,0,-1,1295,6,7
,,72113,633440,0,48,8,-1,1296,6,7
,,72114,135862,0,48,6,-1,1297,6,7
,,72115,893779,0,48,5,-1,1298,6,7
,,72118,237441,0,48,3,-1,1299,6,7
,,72116,441880,0,48,1,-1,1300,6,7
,,72117,134158,0,48,1,-1,1301,6,7
"|cFFFFD200Vendor: |rMaster Li|n|cFFFFD200Zone: |rTimeless Isle|n|cFFFFD200Cost: |r3|TINTERFACE\ICONS\INV_MISC_TRINKETPANDA_07:0|t","Chi-Chi tries to inspire hope with her loud squawk and by chasing, and eventually eating, butterflies.",72462,877514,145697,82,2,2,1303,6,7
"|cFFFFD200Vendor: |rMaster Li|n|cFFFFD200Zone: |rTimeless Isle|n|cFFFFD200Cost: |r3|TINTERFACE\ICONS\INV_MISC_TRINKETPANDA_07:0|t","A master sculptor devoted her life to creating an incomparably beautiful statue, inspired by her love and reverence for Yu'lon.  When the sculptor passed away, Yu'lon breathed a fraction of her essence into the statue, bringing Yu'la into the world.",72463,877408,145698,82,1,2,1304,6,7
"|cFFFFD200Vendor:|r Tournament of Celestials","Always on the lookout for a fight or some tasty grass, Zao keeps his head down and eyes forward.",72464,900317,145699,82,7,2,1305,6,7
,,72285,877514,0,1072,2,-1,1311,6,7
,,72291,877408,0,1072,1,-1,1317,6,7
,,72290,900317,0,1072,7,-1,1319,6,7
"|cFFFFD200Drop:|r Blingtron Gift Package|n","This handsome little robot is the spitting image of his ""Dad"", Blingtron 4000.  As a Blingtron's generosity circuits don't mature until they have been built to maximum specification, you shouldn't expect any free handouts from him.",73011,773178,147124,2,9,0,1320,39,7
"|cFFFFD200Drop:|r Crane Nest|n|cFFFFD200Zone: |rTimeless Isle","Crane chicks of the Timeless Isle sometimes sing a curious song that calms the nerves and soothes the soul.",73534,646586,0,2,2,0,1321,6,7
"|cFFFFD200Drop:|r Siegecrafter Blackfuse|n|cFFFFD200Raid:|r Siege of Orgrimmar","The first bombling created in the Underhold, Siegecrafter Blackfuse couldn't bear to see it destroyed, and kept it as a friendly, if explosive, pet.",73352,897633,15048,2,9,0,1322,6,7
"|cFFFFD200Drop:|r Leafmender|n|cFFFFD200Zone:|r Timeless Isle|n","The Ashleaf Sprites of the Timeless Isle tirelessly protect the vegetation of the island from the burning fury of Ordos and his minions.",73533,136021,148046,2,0,0,1323,41,7
"|cFFFFD200Pet Battle:|r Timeless Isle|n","Jinyu assassins employ this moth as both a portable decoy and a light source to reveal weak spots in their enemy's armor.",73542,236193,148068,26,2,4,1324,6,7
"|cFFFFD200Pet Battle:|r Timeless Isle|n","Cats and other curious critters often have short-lived play sessions with this moth that end with a face full of singed hair.",73543,236193,148069,26,2,4,1325,6,7
"|cFFFFD200Pet Battle:|r Timeless Isle|n","This curious moth is sometimes found interrupting the spells of a wandering mage or warlock.",73368,236193,148065,26,2,4,1326,6,7
"|cFFFFD200Drop:|r Garnia|n|cFFFFD200Zone:|r Timeless Isle","The waters of Ruby Lake are colored a strange reddish hue, possibly due to the ruby crystals found deep within the mountains of the Timeless Isle.",73356,669468,138161,2,6,0,1328,36,7
"|cFFFFD200Drop:|r Scary Sprite|n|cFFFFD200Zone:|r Timeless Isle|n","While fascinated by flowers, the frolicker has also been known to dance with blades of grass and the occasional weed.",73532,348547,148051,2,0,0,1329,41,7
"|cFFFFD200Drop:|r Imperial Python|n|cFFFFD200Zone:|r Timeless Isle","Late in life, if the environmental conditions are correct, a Death Adder may shed its skin and undergo a transformation into an Imperial Python.",73364,801475,148052,2,7,0,1330,6,7
"|cFFFFD200Drop:|r Sha of Pride|n|cFFFFD200Raid:|r Siege of Orgrimmar|n|cFFFFD200Difficulty:|r Flexible, Normal or Heroic","A small remnant of the power of Y'shaarj that spawned the Sha, a single Drop of Y'shaarj can magnify emotional states for thousands of yards, causing entire towns to shut down in fear or doubt.",73350,132851,148058,2,6,0,1331,6,7
"|cFFFFD200Drop:|r Sha of Pride|n|cFFFFD200Raid:|r Siege of Orgrimmar|n|cFFFFD200Difficulty:|r LFR and Flexible","Sha-lings reflect the emotional state of their handler, becoming agitated, depressed, fearful, or doubtful depending on the magnitude of negative thoughts around them.",73351,651085,148059,2,6,0,1332,6,7
"|cFFFFD200Drop:|r Jademist Dancer|n|cFFFFD200Zone:|r Timeless Isle","The Jademist Dancers of the Timeless Isle have a curious attraction to the steam vents of the northwestern shore.",73355,656560,148060,2,6,0,1333,36,7
"|cFFFFD200Drop:|r Paragons of the Klaxxi|n|cFFFFD200Raid:|r Siege of Orgrimmar|n","The tiny terror of the Dread Wastes, Kovok prefers a steady diet of ""brain food:"" mushan brains, human brains, any brains really. This strange nutritional requirement may be tangentally related to his enormous head.",73354,624010,148061,2,7,0,1334,6,7
"|cFFFFD200Drop:|r Foreboding Flame|n|cFFFFD200Zone:|r Timeless Isle|n|n","The odd blue flames found within the Cavern of Lost Spirits have led many unwary adventurers to their doom.",73357,135777,148551,2,6,0,1335,36,7
"|cFFFFD200Drop:|r Zhu-Gon the Sour|n|cFFFFD200Zone:|r Timeless Isle|n|n","When the village of Pi'jiu was attacked by the Ordon Yaungol generations ago, the villagers bravely erected a keg in the center of the village. The following morning, after the celebration had died down, the still-drunken Yaungol blearily agreed to a peace treaty.",73367,669467,148063,2,6,0,1336,36,7
"|cFFFFD200Drop:|r Monstrous Spineclaw|n|cFFFFD200Zone:|r Timeless Isle|n","Spineclaw crabs of Pandaria have existed for thousands of years and remain one of the continent's oldest creatures.",73366,132186,148066,2,8,0,1337,6,7
"|cFFFFD200Drop: |rBufo|n|cFFFFD200Zone: |rTimeless Isle","Gulp frogs of the Timeless Isle can feast upon prey several times larger than themselves by slowly digesting the victim externally with a toxic slime.",73359,804966,148067,2,8,0,1338,6,7
,,73627,896625,0,1072,7,-1,1339,6,7
"|cFFFFD200Drop:|r Kukuru Chest|n|cFFFFD200Zone:|r Timeless Isle","Some young and rambunctious hozen are trained from an early age to use boxing gloves so they don't accidentally kill their tribe members, and more importantly, to keep them from picking their noses.",73668,877482,148373,2,0,0,1343,6,7
"|cFFFFD200Vendor: |rSpeaker Gulan|n|cFFFFD200Zone: |rTimeless Isle","One of the beasts left on the Timeless Isle when it shifted through time, most likely sacrificed by the Ordon to their demigod, Ordos.",73688,838551,148427,2,7,2,1344,6,7
"|cFFFFD200Drop:|r Gu'chi the Swarmbringer|n|cFFFFD200Zone:|r Timeless Isle","Swarmlings of Gu'chi spin an ancient, and very powerful, form of silk that has not been seen in Pandaria in ages.",73730,648918,148527,2,4,0,1345,6,7
"|cFFFFD200Vendor: |rMistweaver Ku|n|cFFFFD200Zone: |rTimeless Isle|n|cFFFFD200Faction: |rShaohao - Pathwalker","Prolonged exposure to Shaohao's tranquil mists has calmed these spirits, which act as peaceful companions to the Mistweavers.",73732,838550,148530,2,5,2,1346,6,7
"|cFFFFD200Drop:|r Spirit of Jadefire|n|cFFFFD200Zone:|r Timeless Isle|n|n","The Jadefire Spirit is thought to be a living embodiment of Yu'lon's own jade breath.",73738,135794,148552,2,6,0,1348,36,7
"|cFFFFD200World Event:|r Feast of Winter Veil|n","Fed up with long hours, low pay, and entitled adventurers whining about sub-standard Winter Veil gifts, these nasty little creatures fled their magical workshops to join up with the Abominable Greench.",73741,134144,148567,2,0,1,1349,39,7
"|cFFFFD200Vendor:|r Ku-Mo|n|cFFFFD200Zone:|r Timeless Isle","A candle inside of the kite heats the air, causing it to rise into the air without the need for wind.",73809,645352,148684,146,2,2,1350,36,7
"|cFFFFD200World Event:|r Day of the Dead","These possessed puppets are given a semblance of life by whimsical spirits of the departed.",34770,237272,66175,2,3,6,1351,40,7
,,444,135997,0,49,7,-1,1352,6,7
,,73977,254109,0,1072,9,-1,1354,6,7
"|cFFFFD200In-Game Shop|r","A mastiff bred for rescue, the Alterac brewhound's bloodline is famous for having found and resuscitated many mountain travelers trapped beneath the snow... and then slobbering all over them.",74402,930453,149787,82,7,9,1363,6,7
"|cFFFFD200Promotion:|r BlizzCon 2013","We're Crusaders from a fable. We dance whene'er we're able. We do routines and chorus scenes, with footwork impeccable!",74405,615479,149792,82,0,7,1364,6,7
"|cFFFFD200Promotion:|r Diablo 3: Reaper of Souls Collector's Edition","Watch your coin purse.",74413,370211,149810,82,0,7,1365,6,7
"|cFFFFD200Achievement:|r That's Whack!|n|cFFFFD200Category:|r Darkmoon Faire","Tenacious and terrible, the mighty Hogs slaughters weaker enemies without hesitation.",76873,134163,170267,82,0,5,1384,6,7
"|cFFFFD200Quest:|r Mastering the Menagerie|n","Both heads are equally fearsome on the terrifying chimaera, each capable of its own unique breath attack.",77021,236190,0,2,1,1,1385,6,7
"|cFFFFD200Promotion:|r Warlords of Draenor Collector's Edition","The dark wings will cloud and consume the minds of the weak, because they are just so adorable!",77137,952507,155748,82,2,7,1386,6,7
"|cFFFFD200Quest:|r Report to the King (Alliance), Warning the Warchief (Horde)|n|cFFFFD200Zone:|r Blasted Lands (90+)|n","This massive weapon of destruction has been miniaturized for use in the garden.  Moles beware!",77221,892829,155838,2,9,1,1387,6,7
"|cFFFFD200Quest:|r Mastering the Menagerie|n","Made from bits and pieces of vanquished battle pets, dark magic, and just a pinch of love.",78421,136118,0,2,3,1,1394,6,7
"|cFFFFD200Profession:|r Cooking","Cute enough to eat, but not recommended.",78895,134062,25162,2,5,3,1395,33,7
"|cFFFFD200Vendor: |rNaron Bloomthistle|n|cFFFFD200Zone: |rLunarfall|n|cFFFFD200Cost: |r1000|TINTERFACE\ICONS\INV_FARM_PUMPKINSEED_YELLOW.BLP:0|t|n|n|cFFFFD200Vendor: |rTarnon|n|cFFFFD200Zone: |rFrostwall|n|cFFFFD200Cost: |r1000|TINTERFACE\ICONS\INV_FARM_PUMPKINSEED_YELLOW.BLP:0|t","Left to their own devices, carrots will simply lose their minds.",79039,134010,159581,2,6,2,1396,36,7
,,79180,132787,0,48,5,-1,1400,6,7
,,79181,135277,53082,48,0,-1,1401,6,7
,,79182,370211,149810,34,0,-1,1402,6,7
"|cFFFFD200Profession: |rEngineering",Squeeeeeeeawk!,79410,132598,160403,2,2,3,1403,6,7
,,79751,877477,0,1074,3,-1,1409,6,7
,,80017,237293,161522,32,9,-1,1410,6,7
"|cFFFFD200Achievement:|r Draenor Safari|n","A single peacock feather is often laid upon a grave to ward off evil spirits.",80101,667691,161643,82,2,5,1411,6,7
"|cFFFFD200Profession: |rEngineering","After many complaints that taming young boars was a painful experience, engineers came to the rescue with this creepily lifelike model.",80329,463878,162135,2,9,3,1412,6,7
"|cFFFFD200Drop:|r Teroclaw Nest|n|cFFFFD200Zone:|r Talador","The teroclaw is a potent hunter of the small and furry.",81431,132921,164212,2,2,0,1416,6,7
,,81594,132196,0,48,7,-1,1420,6,7
,,82406,797325,0,34,7,-1,1423,6,7
,,82407,134152,0,34,9,-1,1424,6,7
"|cFFFFD200Profession:|r Tailoring|n","This adorable little elephant is always there for you.",82464,1044082,166071,2,5,3,1426,33,7
"|cFFFFD200Pet Battle: |rFrostfire Ridge","Annoying and destructive, they can be coaxed with enough cheese to become a tolerable companion.",82715,134324,0,26,4,4,1427,6,7
"|cFFFFD200Drop:|r Reanimated Darktide Boneshell, Darktide Husk|n|cFFFFD200Zone:|r Shadowmoon Valley|n","Zomstrok is evil incarnate, the unholy mistake of someone maddened by isolation, a creation that could not be undone.",83562,134048,0,2,3,0,1428,6,7
"|cFFFFD200Vendor: |rDraemus|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\ACHIEVEMENT_GUILDPERK_HONORABLEMENTION.BLP:0|t","From seed to flower, a tiny terror is grown.",83584,960698,167389,2,6,2,1429,38,7
"|cFFFFD200Vendor: |r Kwilax Fuseshiv|n|cFFFFD200Faction: |rSteamwheedle Preservation Society - Revered|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","From seed to flower, a tiny terror is grown.",83583,960698,167390,2,6,2,1430,38,7
,"From seed to flower, a tiny terror is grown.",83589,960698,167392,34,6,-1,1431,38,7
"|cFFFFD200Profession:|r Herbalism","From seed to flower, a tiny terror is grown.",83594,960698,167394,2,6,3,1432,38,7
,"From seed to flower, a tiny terror is grown.",83592,960698,167395,34,6,-1,1433,38,7
"|cFFFFD200Quest:|r Mastering the Menagerie","From seed to flower, a tiny terror is grown.",83588,960698,167397,2,6,1,1434,38,7
"|cFFFFD200Pet Battle: |rNagrand","Many years ago, an ogre tried to use a leatherhide runt as kickball.  He was forever known as Onefoot afterwards.",89198,134060,0,26,7,4,1435,6,7
"|cFFFFD200Pet Battle: |rHighmountain, Nagrand, Spires of Arak, Talador|n","Orcish children have a tradition where they sneak up on a mud jumper and whisper a secret they wish to come true.  If the mud jumper doesn't jump, the wish will come true.",83642,804968,0,26,8,4,1441,6,7
"|cFFFFD200Quest:|r Mastering the Menagerie","In the ultimate demonstration of stubborness, this once-living nannie simply refused to die.",83817,877477,0,2,3,1,1442,35,7
,,83839,516666,0,48,3,-1,1443,6,7
,,83836,971286,0,50,5,-1,1444,6,7
"|cFFFFD200Quest:|r New Babies|n|cFFFFD200Zone:|r Nagrand (Draenor)","The intelligence and caring nature of elekk calves make them a stalwart lifelong companion.",84330,656599,168668,2,7,2,1446,6,7
"|cFFFFD200Pet Battle: |rShadowmoon Valley","The moonshell crab reflects light so well that they can be picked up and used as a mirror.  Just keep your face away from the claws!",82045,133275,0,26,8,4,1447,6,7
"|cFFFFD200Profession:|r Fishing|n|cFFFFD200Vendor:|r Nat Pagle|n|cFFFFD200Zone:|r Garrison, Fishing Shack|n|cFFFFD200Cost:|r 50|Tinterface\icons\inv_misc_coin_19.blp:0|t","The sea calf has a natural affinity for balancing things.",84441,134480,168977,2,8,3,1448,6,7
"|cFFFFD200Vendor:|r Guild Vendor|n|cFFFFD200Zone:|r Stormwind, Orgrimmar|n|cFFFFD200Cost: |r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","This hatchling has an unusual sense that allows it to detect and follow along with alpha predators.",84521,1044497,169220,18,7,2,1449,6,7
,,85682,133015,0,50,9,-1,1504,6,7
"|cFFFFD200Vendor:|r Vinidcator Nuurem|n|cFFFFD200Reputation:|r Council of Exarchs|n","While these tiny mechanical guardians were created to protect domesticated elekks from pests, they also turned out to be really good at giving back massages.",84885,986488,169666,2,9,2,1450,38,7
"|cFFFFD200Achievement:|r WoW's 10th Anniversary|n|cFFFFD200Category:|r Feats of Strength","Loves to herd imps, roll around in lava, and snuggle with elemental lords.",84915,1044792,169695,16466,6,5,1451,6,7
"|cFFFFD200Vendor: |rDraemus|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r50|TINTERFACE\ICONS\ACHIEVEMENT_GUILDPERK_HONORABLEMENTION.BLP:0|t","Surprisingly quick when provoked, but easily calmed with a meal of Nagrand arrowbloom.",79730,1044480,223110,2,7,2,1453,6,7
"|cFFFFD200Promotion:|r Blizzcon 2015|n|n","After consuming the shin bone of Gul'dan, this fiesty demon hunter was caged for 10000 years by his brother Murkfurion.",85009,1129435,190036,82,0,7,1454,6,7
"|cFFFFD200Pet Battle: |rShadowmoon Valley","Camoflauged like moss, the skitterer will hide in trees and leap on their victims from above.",85005,1044500,0,26,7,4,1455,6,7
"|cFFFFD200Pet Battle: |rSpires of Arak","Their deceptively cute looks will lure in their prey, and then greet them with a flurry of devastating swipes. Hug with caution.",85007,1044500,0,26,7,4,1456,6,7
"|cFFFFD200Pet Battle: |rFrostfire Ridge","Equipped with extremely sharp claws, these frigid hatchlings dig through thick layers of ice and rock for shelter.",85003,1044498,0,26,7,4,1457,6,7
"|cFFFFD200Vendor:|r Faction Vendor|n|cFFFFD200Reputation:|r Laughing Skull","One ogre ritual involves cupping a bone wasp in their hands and shaking vigorously.  The venom increases strength and invokes vivid imagery.",85014,1044486,170286,2,2,2,1458,6,7
"|cFFFFD200Pet Battle: |rSpires of Arak","Contrary to popular belief, bloodsting wasps do not feed on blood, but love.",85255,1044488,0,26,2,4,1462,6,7
"|cFFFFD200Pet Battle: |rGorgrond","Wood wasps make nests in dead or hollowed out trees, and are quick to attack anything that threatens their home.",85254,1044487,0,26,2,4,1463,6,7
"|cFFFFD200Pet Battle: |rFrostfire Ridge, Gorgrond","In the moonlight their wings create a glittering aura, giving the illusion of twinkling starlight.",85253,1044485,0,26,2,4,1464,6,7
"|cFFFFD200Pet Battle: |rGorgrond","Amberbarbs often try to provoke larger creatures to attack it. Once their victim strikes them, they will retaliate with the entire hive.",85257,1044489,0,26,2,4,1465,6,7
"|cFFFFD200In-Game Shop|r|n","This magical kitty has so much energy that she will sometimes zip around for no reason whatsoever.",85283,1116250,190035,82,5,9,1466,6,7
"|cFFFFD200Drop:|r Blingtron 5000 Gift Package","The Sky-Bo was originally designed by the infamous Millie Watt as a toy for her cat.  The cat just slept in the box next to it.",85284,894222,170292,2,9,0,1467,6,7
"|cFFFFD200Pet Battle: |rTanaan Jungle","The ancient tribes of Draenor were known to harvest their sharp beaks for crude tools and weapons.",85388,1045160,0,26,2,4,1468,6,7
