ID,Description_lang,Amount,Flags,Operator,CriteriaID,Parent,OrderIndex
33755,,1,2,0,23806,33754,0
33756,"Sha of Pride Statistic (10H)",0,0,4,0,0,0
33757,,1,2,0,27455,33756,0
33758,"Sha of Pride Statistic (25H)",0,0,4,0,0,0
33759,,1,2,0,23808,33758,0
33760,"Galakras Statistic (LFR)",0,0,4,0,0,0
33761,,1,2,0,23809,33760,0
33762,"Galakras Statistic (Flex)",0,0,4,0,0,0
33763,,1,2,0,23810,33762,0
33764,"Galakras Statistic (10N)",0,0,4,0,0,0
33765,,1,2,0,23811,33764,0
33766,"Galakras Statistic (25N)",0,0,4,0,0,0
33767,,1,2,0,23812,33766,0
33768,"Galakras Statistic (10H)",0,0,4,0,0,0
33769,,1,2,0,27456,33768,0
33770,"Galakras Statistic (25H)",0,0,4,0,0,0
33771,,1,2,0,23814,33770,0
33772,"Iron Juggernaut Statistic (LFR)",0,0,4,0,0,0
33773,,1,2,0,23815,33772,0
33774,"Iron Juggernaut Statistic (Flex)",0,0,4,0,0,0
33775,,1,2,0,23816,33774,0
33776,"Iron Juggernaut Statistic (10N)",0,0,4,0,0,0
33777,,1,2,0,23817,33776,0
33778,"Iron Juggernaut Statistic (25N)",0,0,4,0,0,0
33779,,1,2,0,23818,33778,0
33780,"Iron Juggernaut Statistic (10H)",0,0,4,0,0,0
33781,,1,2,0,27457,33780,0
33782,"Iron Juggernaut Statistic (25H)",0,0,4,0,0,0
33783,,1,2,0,23820,33782,0
33784,"Dark Shaman Statistic (LFR)",0,0,4,0,0,0
33785,,1,2,0,23821,33784,0
33786,"Dark Shaman Statistic (Flexible)",0,0,4,0,0,0
33787,,1,2,0,23822,33786,0
33788,"Dark Shaman Statistic (10N)",0,0,4,0,0,0
33789,,1,2,0,23823,33788,0
33790,"Dark Shaman Statistic (25N)",0,0,4,0,0,0
33791,,1,2,0,23824,33790,0
33792,"Dark Shaman Statistic (10H)",0,0,4,0,0,0
33793,,1,2,0,27458,33792,0
33794,"Dark Shaman Statistic (25H)",0,0,4,0,0,0
33795,,1,2,0,23826,33794,0
33796,"General Nazgrim Statistic (LFR)",0,0,4,0,0,0
33797,,1,2,0,23827,33796,0
33798,"General Nazgrim Statistic (Flex)",0,0,4,0,0,0
33799,,1,2,0,23828,33798,0
33800,"General Nazgrim Statistic (10N)",0,0,4,0,0,0
33801,,1,2,0,27448,33800,0
33802,"General Nazgrim Statistic (25N)",0,0,4,0,0,0
33803,,1,2,0,23830,33802,0
34249,"Azure Crane Chick",1,0,0,24026,34193,54
33804,"General Nazgrim Statistic (10H)",0,0,4,0,0,0
33805,,1,2,0,27459,33804,0
33806,"General Nazgrim Statistic (25H)",0,0,4,0,0,0
33807,,1,2,0,23832,33806,0
33808,"Malkorok Statistic (LFR)",0,0,4,0,0,0
33809,,1,2,0,23833,33808,0
33810,"Malkorok Statistic (Flex)",0,0,4,0,0,0
33811,,1,2,0,23834,33810,0
33812,"Malkorok Statistic (10N)",0,0,4,0,0,0
33813,,1,2,0,23835,33812,0
33814,"Malkorok Statistic (25N)",0,0,4,0,0,0
33815,,1,2,0,23836,33814,0
33816,"Malkorok Statistic (10H)",0,0,4,0,0,0
33817,,1,2,0,27460,33816,0
33818,"Malkorok Statistic (25H)",0,0,4,0,0,0
33819,,1,2,0,23838,33818,0
33820,"Spoils of Pandaria Statistic (LFR)",0,0,4,0,0,0
33821,,1,2,0,23839,33820,0
33822,"Spoils of Pandaria Statistic (Flex)",0,0,4,0,0,0
33823,,1,2,0,23840,33822,0
33824,"Spoils of Pandaria Statistic (10N)",0,0,4,0,0,0
33825,,1,2,0,23841,33824,0
33826,"Spoils of Pandaria Statistic (25N)",0,0,4,0,0,0
33827,,1,2,0,23842,33826,0
33828,"Spoils of Pandaria Statistic (10H)",0,0,4,0,0,0
33829,,1,2,0,27461,33828,0
33830,"Spoils of Pandaria Statistic (25H)",0,0,4,0,0,0
33831,,1,2,0,23844,33830,0
33832,"Thok the Bloodthirsty Statistic (LFR)",0,0,4,0,0,0
33833,,1,2,0,23845,33832,0
33834,"Thok the Bloodthirsty Statistic (Flex)",0,0,4,0,0,0
33835,,1,2,0,23846,33834,0
33836,"Thok the Bloodthirsty Statistic (10N)",0,0,4,0,0,0
33837,,1,2,0,23847,33836,0
33838,"Thok the Bloodthirsty Statistic (25N)",0,0,4,0,0,0
33839,,1,2,0,23848,33838,0
33840,"Thok the Bloodthirsty Statistic (10H)",0,0,4,0,0,0
33841,,1,2,0,27462,33840,0
33842,"Thok the Bloodthirsty Statistic (25H)",0,0,4,0,0,0
33843,,1,2,0,23850,33842,0
33844,"Siegecrafter Blackfuse Statistic (LFR)",0,0,4,0,0,0
33845,,1,2,0,23851,33844,0
33846,"Siegecrafter Blackfuse Statistic (Flex)",0,0,4,0,0,0
33847,,1,2,0,23852,33846,0
33848,"Siegecrafter Blackfuse Statistic (10N)",0,0,4,0,0,0
33849,,1,2,0,27449,33848,0
33850,"Siegecrafter Blackfuse Statistic (25N)",0,0,4,0,0,0
33851,,1,2,0,23854,33850,0
33852,"Siegecrafter Blackfuse Statistic (10H)",0,0,4,0,0,0
33853,,1,2,0,27463,33852,0
33854,"Siegecrafter Blackfuse Statistic (25H)",0,0,4,0,0,0
33855,,1,2,0,23856,33854,0
33856,"Paragons of the Klaxxi Statistic (LFR)",0,0,4,0,0,0
33857,,1,2,0,24193,33856,0
33858,"Paragons of the Klaxxi Statistic (Flex)",0,0,4,0,0,0
33859,,1,2,0,24194,33858,0
33860,"Paragons of the Klaxxi Statistic (10N)",0,0,4,0,0,0
33861,,1,2,0,27450,33860,0
33862,"Paragons of the Klaxxi Statistic (25N)",0,0,4,0,0,0
33863,,1,2,0,24196,33862,0
33864,"Paragons of the Klaxxi Statistic (10H)",0,0,4,0,0,0
33865,,1,2,0,27464,33864,0
33866,"Paragons of the Klaxxi Statistic (25H)",0,0,4,0,0,0
33867,,1,2,0,24198,33866,0
33868,"Garrosh Hellscream Statistic (LFR)",0,0,4,0,0,0
33869,,1,2,0,23863,33868,0
33870,"Garrosh Hellscream Statistic (Flex)",0,0,4,0,0,0
33871,,1,2,0,23864,33870,0
33872,"Garrosh Hellscream Statistic (10N)",0,0,4,0,0,0
33873,,1,2,0,27451,33872,0
33874,"Garrosh Hellscream Statistic (25N)",0,0,4,0,0,0
33875,,1,2,0,23866,33874,0
33876,"Garrosh Hellscream Statistic (10H)",0,0,4,0,0,0
33877,,1,2,0,27465,33876,0
33878,"Garrosh Hellscream Statistic (25H)",0,0,4,0,0,0
33879,,1,2,0,23868,33878,0
33880,"Win 100 Arena (3v3) or 40 Rated Battlegrounds in Season 15",1,0,8,0,0,0
33881,"Win 100 Arena (3v3) matches in Season 15",100,1,0,23869,33880,0
33882,"Win 40 Rated Battleground Matches in Season 15",40,1,0,23870,33880,1
33884,"Win 100 Arena (3v3) matches in Season 15",100,1,0,23869,33883,0
33885,"Win 40 Rated Battleground Matches in Season 15",40,1,0,23870,33883,1
33886,"(A) End PvP season 13 in the top .5% of the rated battleground ladder.",0,0,4,0,0,0
33887,,1,2,0,15308,33886,0
33888,"(A) End PvP season 14 in the top .5% of the rated battleground ladder.",0,0,4,0,0,0
33889,,1,2,0,15308,33888,0
33890,"(A) End PvP season 15 in the top .5% of the rated battleground ladder.",0,0,4,0,0,0
33891,,1,2,0,15308,33890,0
33892,"End PvP season 14 in the top .1% of the 3v3 Arena ladder.",0,0,4,0,0,0
33893,,1,2,0,15308,33892,0
33894,"End PvP season 14 in the top .5% of the 3v3 Arena ladder.",0,0,4,0,0,0
33895,,1,2,0,15308,33894,0
33896,"End PvP season 14 in the top 3% of the 3v3 Arena ladder.",0,0,4,0,0,0
33897,,1,2,0,15308,33896,0
33898,"End PvP season 14 in the top 10% of the 3v3 Arena ladder.",0,0,4,0,0,0
33899,,1,2,0,15308,33898,0
33900,"End PvP season 14 in the top 35% of the 3v3 Arena ladder.",0,0,4,0,0,0
33901,,1,2,0,15308,33900,0
33902,"End PvP season 14 in the top .1% of the 5v5 Arena ladder.",0,0,4,0,0,0
33903,,1,2,0,15308,33902,0
33904,"End PvP season 14 in the top .5% of the 5v5 Arena ladder.",0,0,4,0,0,0
33905,,1,2,0,15308,33904,0
33906,"End PvP season 14 in the top 3% of the 5v5 Arena ladder.",0,0,4,0,0,0
33907,,1,2,0,15308,33906,0
33908,"End PvP season 14 in the top 10% of the 5v5 Arena ladder.",0,0,4,0,0,0
33909,,1,2,0,15308,33908,0
33910,"End PvP season 14 in the top 35% of the 5v5 Arena ladder.",0,0,4,0,0,0
33911,,1,2,0,15308,33910,0
33912,"(H) End PvP season 13 in the top .5% of the rated battleground ladder.",0,0,4,0,0,0
33913,,1,2,0,15308,33912,0
33914,"(H) End PvP season 14 in the top .5% of the rated battleground ladder.",0,0,4,0,0,0
33915,,1,2,0,15308,33914,0
33916,"(H) End PvP season 15 in the top .5% of the rated battleground ladder.",0,0,4,0,0,0
33917,,1,2,0,15308,33916,0
33919,,1,2,0,15308,33918,0
33924,"Learn how to run the noodle stand",0,0,4,0,0,0
33925,"Learn to run the noodle stand",1,0,0,23871,33924,0
33927,"Seat and serve as many customers as you can",0,0,0,23872,33926,0
33928,"Get a score of at least 30,000",0,0,4,0,0,0
33929,"Get a score of at least 30,000",30000,2048,0,23873,33928,0
33931,"Achievement - Draenor Quest - Frostfire Ridge - Horde (CSA)",0,0,4,0,0,0
33932,"Thunder's Fall",1,16,0,24705,33931,4
33933,"Ga'nar's Vengeance",1,16,0,24366,33931,3
33951,"Proving Grounds - Trial in Progress",0,0,4,0,0,0
33952,"Defeat the illusions",0,0,0,23727,33951,0
33953,"Achievement - 25 Level 25 Pets",0,0,4,0,0,0
33954,,25,1,0,19856,33953,0
33955,"Obtain the Tyrannical Gladiator's Cloud Serpent from Arena Season 13 of Mists of Pandaria",1,0,8,0,0,0
33956,,1,2,0,23926,33955,0
33957,"Tyrannical Gladiator's Cloud Serpent",0,0,0,23927,33955,1
33958,,1,2,0,23878,28128,6
33959,"Conqueror of Orgrimmar",0,0,4,0,0,0
33960,"Garrosh Hellscream",1,2,0,23879,33959,0
33961,"Liberator of Orgrimmar",0,0,4,0,0,0
33962,"Garrosh Hellscream",1,2,0,23880,33961,0
33963,"Deaths in Deepwind Gorge",0,0,4,0,0,0
33964,"Deaths in Deepwind Gorge",0,0,0,23881,33963,0
33965,"300,000 healing in Deepwind Gorge",300000,3,0,23882,990,17
33966,"Do 300,000 Damage in Deepwind Gorge",300000,3,0,23883,990,8
33967,"Reach level 90 - Timewalker Isle Breadcrumb (H)",0,0,4,0,0,0
33968,,90,2,0,23884,33967,0
33969,"Reach level 90 - Timewalker Isle Breadcrumb (A)",0,0,4,0,0,0
33970,,90,2,0,23885,33969,0
33979,"Tyrannical Gladiator",0,2,0,23888,10561,8
33980,"Grievous Gladiator",0,2,0,23889,10561,9
33981,"Prideful Gladiator",0,2,0,23890,10561,10
33983,"Defeat Immerseus after killing 10 Tears of the Vale in Siege of Orgrimmar on Flexible, Normal, or Heroic difficulty.",0,0,4,0,0,0
33984,,1,2,0,23891,33983,0
33985,"Scenario - The Purge of Grommar - Step 02 - Clear Courtyard",0,0,4,0,0,0
33986,"Clear the Courtyard",0,0,0,23892,33985,3
33987,"Kill 18 Kor'kron Warbringers with a single Iron Star.",0,0,4,0,0,0
33988,"Kill 18 Kor'kron Warbringers with a single Iron Star.",1,0,0,35060,33987,0
33989,"Mega Snail vs. Giant Dinosaur",0,0,4,0,0,0
33990,,1,2,0,23894,33989,0
33991,"Clear the Shadowmoon Tower",0,0,0,23895,33985,0
33992,"Clear the Grommar Fortress",0,0,0,23896,33985,2
33993,"Clear the Shadowmoon Grotto",0,0,0,23897,33985,1
33994,"Scenario - The Purge of Grommar - Step 01 - Orrok",0,0,4,0,0,0
33995,"Orrok the Spearmaster slain",1,0,0,24151,33994,0
33998,"Speak to Rotun",0,0,4,0,0,0
33999,"Speak to Rotun",0,0,0,23899,33998,0
34000,"Prepare for combat",0,0,0,23900,33998,1
34001,,100,2,0,23903,6308,10
34002,,100,2,0,23903,3839,10
34003,,1,2,0,23905,33626,0
34004,"Assume the mantle of Wind-Reaver",1,0,0,23904,33639,0
34009,"Become the Dissector",0,0,4,0,33638,4
34011,,1,0,0,23910,34009,0
34012,"Become the Manipulator",0,0,4,0,33638,5
34013,,1,0,0,23911,34012,0
34015,"Become the Lucid",0,0,4,0,33638,6
34016,,1,0,0,23912,34015,0
34018,"Become the Poisoned Mind",0,0,4,0,33638,7
34019,,1,0,0,23913,34018,0
34021,"Become the Locust",0,0,4,0,33638,8
34022,,1,0,0,23914,34021,0
34024,"None Shall Pass",1,0,0,23915,33477,2
34025,"Proud owner of the 2013 Vintage Winter Veil gift, the Crashin' Thrashin' Flyer.",1,0,8,0,0,0
34026,"Crashin' Thrashin' Flyer",1,2,0,23916,34025,0
34027,"Shoot down another player's Crashin' Thrashin' Flyer with yours.",0,0,4,0,0,0
34028,,1,2,0,23917,34027,0
34029,"Obtain Legendary Cloak 5.0 (Hidden Tracking)",0,0,4,0,0,0
34030,"Obtain Legendary Cloak",1,0,8,0,34029,0
34031,,1,0,0,23713,34030,0
34032,,1,0,0,23714,34030,1
34033,,1,0,0,23715,34030,2
34034,,1,0,0,23716,34030,3
34035,,1,0,0,23717,34030,4
34036,,1,0,0,23718,34030,5
34038,"Ahead of the Curve: Garrosh (10)",1,0,8,0,0,0
34039,,1,2,0,23918,34038,0
34040,"Ahead of the Curve: Garrosh (25)",1,0,8,0,0,0
34041,,1,2,0,23919,34040,0
34042,"Cutting Edge: Garrosh (10)",0,0,4,0,0,0
34043,,1,2,0,23920,34042,0
34044,"Cutting Edge: Garrosh (25)",0,0,4,0,0,0
34045,,1,2,0,23921,34044,0
34046,"Obtain the Grievous Gladiator's Cloud Serpent from Arena Season 14 of Mists of Pandaria",1,0,8,0,0,0
34047,,1,2,0,23922,34046,0
34048,"Grievous Gladiator's Cloud Serpent",0,0,0,23923,34046,1
34049,"Obtain the Prideful Gladiator's Cloud Serpent from Arena Season 15 of Mists of Pandaria",1,0,8,0,0,0
34050,,1,2,0,23924,34049,0
34051,"Grievous Gladiator's Cloud Serpent",0,0,0,23925,34049,1
34052,"Obtain Legendary Cloak 5.0 - Guild Edition",1,0,8,0,0,0
34053,"Qian-Le, Courage of Niuzao",1,0,0,23713,34052,0
34054,"Xing-Ho, Breath of Yu'lon",1,0,0,23714,34052,1
34055,"Jina-Kang, Kindness of Chi-Ji",1,0,0,23715,34052,2
34056,"Fen-Yu, Fury of Xuen",1,0,0,23716,34052,3
34057,"Gong-Lu, Strength of Xuen",1,0,0,23717,34052,4
34058,"Qian-Ying, Fortitude of Niuzao",1,0,0,23718,34052,5
34059,"Fangs of the Father",0,0,0,23928,18933,7
34060,"Fangs of the Father",0,0,0,23928,19564,7
34061,"Fangs of the Father",0,0,0,23928,17195,7
34062,"Shroud of the Celestials",0,0,0,23929,17195,8
34063,"Shroud of the Celestials",0,0,0,23929,19564,8
34064,"Shroud of the Celestials",0,0,0,23929,18933,8
34075,"Deepwind Gorge",0,0,0,23504,7774,10
34076,"Deepwind Gorge",0,0,0,23504,11279,10
34077,"Deepwind Gorge",0,0,0,23368,1962,10
34078,"Deepwind Gorge",0,0,0,23368,8828,10
34079,"Deepwind Gorge",0,0,0,23506,17467,8
34080,"Deepwind Gorge",0,0,0,23506,17475,8
34081,"Deepwind Gorge",0,0,0,23505,17451,10
34082,"Temple of Kotmogu",0,0,0,23505,17483,10
34083,"Exploration - Pandaria - Timeless Isle - Killing Time",0,0,4,0,0,0
34084,"Spotted Swarmer",1,0,0,23940,34083,0
34085,"Windfeather Chick",1,0,0,23941,34083,1
34086,"Great Turtle Hatchling",1,0,0,23942,34083,2
34087,"Ironfur Herdling",1,0,0,23943,34083,3
34088,"Windfeather Nestkeeper",1,0,0,23938,34083,4
34089,"Ironfur Grazer",1,0,0,23939,34083,5
34090,"Spectral Brewmaster",1,0,0,23935,34083,6
34091,"Spectral Mistweaver",1,0,0,23936,34083,7
34092,"Spectral Windwalker",1,0,0,23937,34083,8
34093,"Crag Stalker",1,0,0,23944,34083,9
34094,"Ashleaf Sprite",1,0,0,23945,34083,10
34095,"Foreboding Flame",1,0,0,23946,34083,12
34096,"Jademist Dancer",1,0,0,23947,34083,13
34097,"Brilliant Windfeather",1,0,0,23948,34083,14
34098,"Great Turtle",1,0,0,23949,34083,15
34099,"Ironfur Great Bull",1,0,0,23950,34083,16
34100,"Damp Shambler",1,0,0,23951,34083,17
34101,"Primal Stalker",1,0,0,23952,34083,18
34102,"Ancient Spineclaw",1,0,0,23953,34083,19
34103,"Gulp Frog",1,0,0,23954,34083,20
34104,"Death Adder",1,0,0,23955,34083,21
34105,"Ordon Fire-Watcher",1,0,0,23956,34083,22
34106,"Ordon Candlekeeper",1,0,0,23966,34083,11
34107,"Ordon Oathguard",1,0,0,23957,34083,23
34108,"Burning Berserker",1,0,0,23958,34083,24
34109,"Molten Guardian",1,0,0,23959,34083,25
34110,"Crimsonscale Firestorm",1,0,0,23960,34083,26
34111,"Elder Great Turtle",1,0,0,23961,34083,27
34112,"Eroded Cliffdweller",1,0,0,23962,34083,28
34113,"Blazebound Chanter",1,0,0,23963,34083,29
34114,"Eternal Kilnmaster",1,0,0,23964,34083,30
34115,"High Priest of Ordos",1,0,0,23965,34083,31
34116,"Exploration - Pandaria - Timeless Isle - Timeless Champion",0,0,4,0,0,0
34117,"Emerald Gander",1,0,0,23967,34116,0
34118,"Ironfur Steelhorn",1,0,0,23968,34116,1
34119,"Great Turtle Furyshell",1,0,0,23969,34116,2
34120,"Gu'chi the Swarmbringer",1,0,0,23970,34116,3
34121,Zesqua,1,0,0,23971,34116,4
34122,"Zhu-Gon the Sour",1,0,0,23972,34116,5
34123,Karkanos,1,0,0,23973,34116,6
34124,Chelon,1,0,0,23974,34116,7
34125,Spelurk,1,0,0,23975,34116,8
34126,Cranegnasher,1,0,0,23976,34116,9
34127,Rattleskew,1,0,0,23977,34116,10
34128,"Spirit of Jadefire",1,0,0,23978,34116,11
34129,Leafmender,1,0,0,23979,34116,12
34130,"Rock Moss",1,0,0,23980,34116,19
34131,Cinderfall,1,0,0,23981,34116,23
34132,Garnia,1,0,0,23982,34116,14
34133,Tsavo'ka,1,0,0,23983,34116,15
34134,Huolon,1,0,0,23984,34116,26
34135,"Monstrous Spineclaw",1,0,0,23985,34116,16
34136,Bufo,1,0,0,23986,34116,13
34137,"Dread Ship Vazuvius",1,0,0,23987,34116,29
34138,Golganarr,1,0,0,23988,34116,27
34139,"Imperial Python",1,0,0,23989,34116,17
34140,Evermaw,1,0,0,23990,34116,28
34141,"Archiereus of Flame",1,0,8,0,34116,30
34142,"Watcher Osu",1,0,0,23992,34116,20
34143,"Urdur the Cauterizer",1,0,0,23993,34116,24
34144,"Jakur of Ordon",1,0,0,23994,34116,21
34145,"Flintlord Gairan",1,0,0,23995,34116,25
34146,"Champion of the Black Flame",1,0,0,23996,34116,22
34149,"Reputation - Pandaria - Shaohao - Exalted",0,0,4,0,0,0
34150,"Shaohao exalted",42000,2,0,23997,34149,0
34151,"Timeless Isle - PvP - Emissary of Ordos",0,0,4,0,0,0
34152,"Emissary of Ordos",1,2,0,23998,34151,0
34153,"Timeless Isle - Bloody Coins - Rank 1",0,0,4,0,0,0
34154,"Bloody Coins",10,1,0,23999,34153,0
34155,"Timeless Isle - Bloody Coins - Rank 2",0,0,4,0,0,0
34156,"Bloody Coins",100,1,0,23999,34155,0
34157,"Timeless Isle - Bloody Coins - Rank 3",0,0,4,0,0,0
34158,"Bloody Coins",500,1,0,23999,34157,0
34159,"Timeless Isle - Bloody Coins - Rank 4",0,0,4,0,0,0
34160,"Bloody Coins",1000,1,0,23999,34159,0
34161,"Timeless Isle - Bloody Coins - Rank 5",0,0,4,0,0,0
34162,"Bloody Coins",2000,1,0,23999,34161,0
34163,"Timeless Isle - Timeless Nutriment",0,0,4,0,0,0
34164,"Ripe Crispfruit",1,0,0,24000,34163,0
34165,"Sand-Covered Egg",1,0,0,24001,34163,1
34166,"Charged Crystal",1,0,0,24002,34163,2
34167,"Huge Yak Roast",1,0,0,24003,34163,3
34168,"Roasted Seed",1,0,0,24005,34163,4
34169,"Fire Poppy",1,0,0,24004,34163,5
34170,"Timeless Isle - Lost Pandaren Artifact Found",1,0,8,0,0,0
34171,"Cloudstrike Family Helm",1,0,0,24006,34170,0
34172,"Timeless Isle - Shrine Exploration - Pilgrimage",0,0,4,0,0,0
34173,"Niuzao's Blessing Obtained",1,0,0,24007,34172,0
34174,"Yu'lon's Blessing Obtained",1,0,0,24008,34172,1
34175,"Chi-Ji's Blessing Obtained",1,0,0,24009,34172,2
34176,"Xuen's Blessing Obtained",1,0,0,24010,34172,3
34177,"Timeless Isle - Repeatable Lootables",0,0,4,0,0,0
34178,"Giant Clam",1,0,0,24011,34177,0
34179,"Glinting Sand",1,0,0,24012,34177,1
34180,"Crane Nest",1,0,0,24013,34177,2
34181,"Eerie Crystal",1,0,0,24014,34177,3
34182,"Ordon Supplies",1,0,0,24015,34177,4
34183,"Firestorm Egg",1,0,0,24016,34177,5
34184,"Fiery Altar of Ordos",1,0,0,24017,34177,6
34185,"Timeless Isle - Jump Puzzle Treasures",0,0,4,0,0,0
34186,"Gleaming Treasure Chest",1,0,0,24018,34185,0
34187,"Rope-Bound Treasure Chest",1,0,0,24019,34185,1
34188,"Mist-Covered Treasure Chest",1,0,0,24020,34185,2
34189,"Timeless Isle - Pirate Treasures",0,0,4,0,0,0
34190,"Sunken Treasure",1,0,0,24021,34189,0
34191,"Blackguard's Jetsam",1,0,0,24022,34189,1
34192,"Gleaming Treasure Satchel",1,0,0,24023,34189,2
34193,"Timeless Isle - Rare Items",0,0,4,0,0,0
34194,"Cursed Swabby Helmet",1,0,0,24024,34193,0
34195,"Warped Warning Sign",1,0,0,24080,34193,1
34196,"Giant Purse of Timeless Coins",1,0,0,24079,34193,2
34197,"Crystal of Insanity",1,0,0,24078,34193,3
34198,"Battle Horn",1,0,0,24077,34193,4
34200,"Forager's Gloves",1,0,0,24075,34193,5
34201,"Big Bag of Herbs",1,0,0,24074,34193,6
34202,"Overgrown Lilypad",1,0,0,24073,34193,7
34203,"Hardened Shell",1,0,0,24072,34193,8
34204,"Bubbling Pi'jiu Brew",1,0,0,24071,34193,9
34205,"Thick Pi'jiu Brew",1,0,0,24070,34193,10
34206,"Misty Pi'jiu Brew",1,0,0,24069,34193,11
34207,"Warning Sign",1,0,0,24068,34193,12
34208,"Ash-Covered Horn",1,0,0,24067,34193,13
34209,"Cauterizing Core",1,0,0,24066,34193,14
34210,"Captain Zvezdan's Lost Leg",1,0,0,24065,34193,15
34211,"Cursed Talisman",1,0,0,24064,34193,16
34212,"Golden Moss",1,0,0,24063,34193,17
34213,"Strange Glowing Mushroom",1,0,0,24062,34193,18
34214,"Eternal Kiln",1,0,0,24061,34193,19
34215,"Jadefire Spirit",1,0,0,24060,34193,20
34216,"Sunset Stone",1,0,0,24059,34193,21
34217,"Ashen Stone",1,0,0,24058,34193,22
34218,"Blizzard Stone",1,0,0,24057,34193,23
34219,"Rain Stone",1,0,0,24056,34193,24
34220,"Blackflame Daggers",1,0,0,24055,34193,25
34221,"Falling Flame",1,0,0,24054,34193,26
34222,"Ordon Death Chime",1,0,0,24053,34193,27
34223,"Blazing Sigil of Ordos",1,0,0,24052,34193,28
34224,"Ordon Ceremonial Robes",1,0,0,24051,34193,29
34225,"Rime of the Time-Lost Mariner",1,0,0,24050,34193,30
34226,"Scuttler's Shell",1,0,0,24049,34193,31
34227,"Partially-Digested Meal",1,0,0,24048,34193,32
34228,"Swarmling of Gu'chi",1,0,0,24047,34193,33
34229,"Sticky Silkworm Goo",1,0,0,24046,34193,34
34230,"Faintly-Glowing Herb",1,0,0,24045,34193,35
34231,"Condensed Jademist",1,0,0,24044,34193,36
34232,"Windfeather Plume",1,0,0,24043,34193,37
34233,"Quivering Firestorm Egg",1,0,0,24042,34193,38
34234,"Reins of the Thundering Onyx Cloud Serpent",1,0,0,24081,34193,39
34235,"Pristine Stalker Hide",1,0,0,24041,34193,40
34236,"Glinting Pile of Stone",1,0,0,24040,34193,41
34237,"Odd Polished Stone",1,0,0,24039,34193,42
34238,"Glowing Blue Ash",1,0,0,24038,34193,43
34239,"Glowing Green Ash",1,0,0,24037,34193,44
34240,Bonkers,1,0,0,24035,34193,45
34241,"Gulp Froglet",1,0,0,24034,34193,46
34242,"Spineclaw Crab",1,0,0,24033,34193,47
34243,"Skunky Alemental",1,0,0,24032,34193,48
34244,"Ominous Flame",1,0,0,24031,34193,49
34245,"Jademist Dancer",1,0,0,24030,34193,50
34246,"Death Adder Hatchling",1,0,0,24029,34193,51
34247,"Dandelion Frolicker",1,0,0,24028,34193,52
34248,"Ruby Droplet",1,0,0,24027,34193,53
34250,"Ashleaf Spriteling",1,0,0,24025,34193,55
34251,"Timeless Isle - Rolo's Riddle",0,0,4,0,0,0
34252,"Rolo's Riddle Solved.",1,0,0,24082,34251,0
34253,"Timeless Isle - One-Time Chests",0,0,4,0,0,0
34254,"Moss-Covered Chests",17,2048,8,0,34253,0
34255,,1,0,0,24083,34254,0
34256,,1,0,0,24084,34254,1
34257,,1,0,0,24085,34254,2
34258,,1,0,0,24086,34254,3
34259,,1,0,0,24087,34254,4
34260,,1,0,0,24088,34254,5
34261,,1,0,0,24089,34254,6
34262,,1,0,0,24090,34254,7
34263,,1,0,0,24091,34254,8
34264,,1,0,0,24092,34254,9
34265,,1,0,0,24093,34254,10
34266,,1,0,0,24094,34254,11
34267,,1,0,0,24095,34254,12
34268,,1,0,0,24096,34254,13
34269,,1,0,0,24097,34254,14
34270,,1,0,0,24098,34254,15
34271,,1,0,0,24099,34254,16
34272,,1,0,0,24100,34254,17
34273,,1,0,0,24101,34254,18
34274,,1,0,0,24102,34254,19
34275,,1,0,0,24103,34254,20
34276,,1,0,0,24104,34254,21
34277,,1,0,0,24105,34254,22
34278,,1,0,0,24106,34254,23
34279,,1,0,0,24107,34254,24
34280,,1,0,0,24108,34254,25
34281,,1,0,0,24109,34254,26
34282,,1,0,0,24110,34254,27
34283,,1,0,0,24111,34254,28
34284,,1,0,0,24112,34254,29
34285,,1,0,0,24113,34254,30
34286,,1,0,0,24114,34254,31
34287,,1,0,0,24115,34254,32
34288,,1,0,0,24116,34254,33
34289,"Skull-Covered Chest",1,2048,0,24117,34253,1
34290,"Blazing Chest",1,2048,0,24118,34253,2
34291,"Sturdy Chests",4,2048,8,0,34253,3
34292,,1,0,0,24119,34291,0
34293,,1,0,0,24120,34291,1
34294,,1,0,0,24121,34291,2
34295,,1,0,0,24122,34291,3
34296,"Smoldering Chests",2,2048,8,0,34253,4
34297,,1,0,0,24123,34296,0
34298,,1,0,0,24124,34296,1
34299,"Deepwind Gorge",0,0,0,17413,973,8
34307,"Southsea Firebrew",1,0,0,24129,34163,6
34308,"Timeless Isle - Tomb Bone Apart",0,0,4,0,0,0
34309,,1,2,0,24130,34308,0
34310,"Earn a 1550 personal rating in the 2v2 bracket of the arena in season 14",0,0,4,0,0,0
34311,"1550 rating in season 14",1550,2,0,24131,34310,0
34312,"Earn a 1750 personal rating in the 2v2 bracket of the arena in season 14",0,0,4,0,0,0
34313,"1750 rating in season 14",1750,2,0,24131,34312,0
34314,"Earn a 2000 personal rating in the 2v2 bracket of the arena in season 14",0,0,4,0,0,0
