Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Siege über General Vezax (Ulduar, 25 Spieler)","Siege über General Vezax (Ulduar, 25 Spieler)",,2880,603,-1,0,14963,0,10,1,26,134155,126437,0
"Siege über Algalon den Beobachter (Ulduar 25 Spieler)","Siege über Algalon den Beobachter (Ulduar 25 Spieler)",,2881,603,-1,0,14963,0,10,1,28,134155,128547,0
"Siege über Auriaya (Ulduar, 25 Spieler)","Siege über Auriaya (Ulduar, 25 Spieler)",,2882,603,-1,0,14963,0,10,1,21,134155,129432,0
"Siege über Yogg-Saron (Ulduar, 25 Spieler)","Siege über Yogg-Saron (Ulduar, 25 Spieler)",,2883,603,-1,0,14963,0,10,1,27,134155,128549,0
"Siege über XT-002 Dekonstruktor (Ulduar, 25 Spieler)","Siege über XT-002 Dekonstruktor (Ulduar, 25 Spieler)",,2884,603,-1,0,14963,0,10,1,18,134155,129434,0
"Siege über die Versammlung des Eisens (Ulduar, 25 Spieler)","Siege über die Versammlung des Eisens (Ulduar, 25 Spieler)",,2885,603,-1,0,14963,0,10,1,19,134155,132559,0
"Bezwingt die Bosse im Bereich der Belagerung von Ulduar im 10-Spieler-Modus.","Die Belagerung von Ulduar (10 Spieler)",,2886,603,-1,0,14961,0,10,0,1,254106,132622,0
"Bezwingt die Bosse im Bereich der Belagerung von Ulduar im 25-Spieler-Modus.","Die Belagerung von Ulduar (25 Spieler)",,2887,603,-1,0,14962,0,10,0,1,254106,132704,0
"Bezwingt die Bosse im Bereich der Vorkammer von Ulduar im 10-Spieler-Modus.","Die Vorkammer von Ulduar (10 Spieler)",,2888,603,-1,0,14961,0,10,0,2,298677,129045,0
"Bezwingt die Bosse im Bereich der Vorkammer von Ulduar im 25-Spieler-Modus.","Die Vorkammer von Ulduar (25 Spieler)",,2889,603,-1,0,14962,0,10,0,2,298677,129436,0
"Bezwingt die Hüter-Bosse von Ulduar im 10-Spieler-Modus.","Die Hüter von Ulduar (10 Spieler)",,2890,603,-1,0,14961,0,10,0,3,254115,130341,0
"Bezwingt die Hüter-Bosse von Ulduar im 25-Spieler-Modus.","Die Hüter von Ulduar (25 Spieler)",,2891,603,-1,0,14962,0,10,0,3,254115,128674,0
"Bezwingt die Bosse im Bereich des Abstiegs in den Wahnsinn im 10-Spieler-Modus.","Der Abstieg in den Wahnsinn (10 Spieler)",,2892,603,-1,0,14961,0,10,0,4,254105,125863,0
"Bezwingt die Bosse im Bereich des Abstiegs in den Wahnsinn im 25-Spieler-Modus.","Der Abstieg in den Wahnsinn (25 Spieler)",,2893,603,-1,0,14962,0,10,0,4,254105,129017,0
"Bezwingt jeden Boss von Ulduar im 10-Spieler-Modus.","Die Geheimnisse von Ulduar (10 Spieler)",,2894,-1,-1,0,14961,0,25,0,5,254111,130352,0
"Bezwingt jeden Boss von Ulduar im 25-Spieler-Modus.","Die Geheimnisse von Ulduar (25 Spieler)",,2895,-1,-1,0,14962,0,25,0,5,254111,132627,0
"Bezwingt jeden Boss in Ulduar im 10-Spieler-Modus, ohne dass ein Schlachtzugsmitglied innerhalb dieses Schlachtzugszyklus während des jeweiligen Bosskampfes stirbt.","Champion von Ulduar","Bonustitel: Champion von Ulduar",2903,603,-1,0,14961,0,10,0,71,135969,129029,0
"Bezwingt jeden Boss in Ulduar im 25-Spieler-Modus, ohne dass ein Schlachtzugsmitglied innerhalb dieses Schlachtzugszyklus während des jeweiligen Bosskampfes stirbt.","Eroberer von Ulduar","Bonustitel: Eroberer von Ulduar",2904,603,-1,0,14962,0,10,0,70,135986,129715,0
"Bezwingt den Flammenleviathan im ersten Versuch im 10-Spieler-Modus, ohne dass jemand sein Fahrzeug repariert.","Ohne Boxenstopp (10 Spieler)",,2905,603,-1,0,14961,0,10,0,7,134521,132561,0
"Bezwingt den Flammenleviathan im ersten Versuch im 25-Spieler-Modus, ohne dass jemand sein Fahrzeug repariert.","Ohne Boxenstopp (25 Spieler)",,2906,603,-1,0,14962,0,10,0,7,134521,128120,0
"Bezwingt den Flammenleviathan je einmal in jedem der folgenden Fahrzeuge im 10-Spieler-Modus.","Aller guten Dinge sind drei (10 Spieler)",,2907,603,-1,0,14961,0,10,0,8,132996,130357,0
"Bezwingt den Flammenleviathan je einmal in jedem der folgenden Fahrzeuge im 25-Spieler-Modus.","Aller guten Dinge sind drei (25 Spieler)",,2908,603,-1,0,14962,0,10,0,8,132996,128590,0
"Zerstört ein Verteidigungsgeschütz des Flammenleviathans im 10-Spieler-Modus.","Schaltet diese Geschütze aus (10 Spieler)",,2909,603,-1,0,14961,0,10,0,9,254102,131450,0
"Zerstört ein Verteidigungsgeschütz des Flammenleviathans im 25-Spieler-Modus.","Schaltet diese Geschütze aus (25 Spieler)",,2910,603,-1,0,14962,0,10,0,9,134285,128679,0
"Bezwingt den Flammenleviathan im 10-Spieler-Modus, ohne eine Systemüberlastung zu verursachen.","Mit weißer Weste (10 Spieler)",,2911,603,-1,0,14961,0,10,0,10,133860,132563,0
"Bezwingt den Flammenleviathan im 25-Spieler-Modus, ohne eine Systemüberlastung zu verursachen.","Mit weißer Weste (25 Spieler)",,2912,603,-1,0,14962,0,10,0,10,133860,126138,0
"Bezwingt den Flammenleviathan mit mindestens 1 aktiven orbitalen Verteidigungssystem im 10-Spieler-Modus.","Orbitale Überwachung (10 Spieler)",,2913,603,-1,0,14961,0,10,0,11,134336,128681,0
"Bezwingt den Flammenleviathan mit mindestens 2 aktiven orbitalen Verteidigungssystem im 10-Spieler-Modus.","Orbitales Bombardement (10 Spieler)",,2914,603,-1,2913,14961,0,10,0,12,134335,132647,0
"Bezwingt den Flammenleviathan mit mindestens 3 aktiven orbitalen Verteidigungssystem im 10-Spieler-Modus.","Orbitale Verwüstung (10 Spieler)",,2915,603,-1,2914,14961,0,10,0,13,134337,128326,0
"Bezwingt den Flammenleviathan mit 2 aktiven orbitalen Verteidigungssystem im 25-Spieler-Modus.","Orbitales Bombardement (25 Spieler)",,2916,603,-1,2918,14962,0,10,0,12,134335,129750,0
"Bezwingt den Flammenleviathan mit 3 aktiven orbitalen Verteidigungssystem im 25-Spieler-Modus.","Orbitale Verwüstung (25 Spieler)",,2917,603,-1,2916,14962,0,10,0,13,134337,132381,0
"Bezwingt den Flammenleviathan mit 1 aktiven orbitalen Verteidigungssystem im 25-Spieler-Modus.","Orbitale Überwachung (25 Spieler)",,2918,603,-1,0,14962,0,10,0,11,134336,128262,0
"Bezwingt Klingenschuppe im 10-Spieler-Modus, ohne dass sie mehr als einmal in die Luft abhebt.","Wie Schuppen von den Augen ... (10 Spieler)",,2919,603,-1,0,14961,0,10,0,15,298670,125861,0
"Bezwingt Klingenschuppe im 25-Spieler-Modus, ohne dass sie mehr als einmal in die Luft abhebt.","Wie Schuppen von den Augen ... (25 Spieler)",,2921,603,-1,0,14962,0,10,0,15,298670,131970,0
"Bezwingt im 10-Spieler-Modus 25 Dunkle Runenwächter mit Klingenschuppes 'Flammenatem'.","Eisenzwerg, gut durch, bitte (10 Spieler)",,2923,603,-1,0,14961,0,10,0,16,254108,132383,0
"Bezwingt im 25-Spieler-Modus 25 Dunkle Runenwächter mit Klingenschuppes 'Flammenatem'.","Eisenzwerg, gut durch, bitte (25 Spieler)",,2924,603,-1,0,14962,0,10,0,16,254108,126134,0
"Bezwingt Ignis, Meister des Eisenwerks, im 10-Spieler-Modus, nachdem Ihr innerhalb von 5 Sekunden 2 eiserne Konstrukte zerstört habt.","Alteisenproduktion (10 Spieler)",,2925,603,-1,0,14961,0,10,0,17,135849,132385,0
"Bezwingt Ignis, Meister des Eisenwerks, im 25-Spieler-Modus, nachdem Ihr innerhalb von 5 Sekunden 2 eiserne Konstrukte zerstört habt.","Alteisenproduktion (25 Spieler)",,2926,603,-1,0,14962,0,10,0,17,135849,131972,0
"Überlebt es, im 10-Spieler-Modus in den Schlackentopf von Ignis, Meister des Eisenwerks, geworfen zu werden.","Heiße Angelegenheit (10 Spieler)",,2927,603,-1,0,14961,0,10,0,18,135817,129752,0
"Überlebt es, im 25-Spieler-Modus in den Schlackentopf von Ignis, Meister des Eisenwerks, geworfen zu werden.","Heiße Angelegenheit (25 Spieler)",,2928,603,-1,0,14962,0,10,0,18,135817,129015,0
"Bezwingt Ignis, Meister des Eisenwerks, innerhalb von 4 Min. im 25-Spieler-Modus.","Ordentlich einheizen (25 Spieler)",,2929,603,-1,0,14962,0,10,0,19,254092,129754,0
"Bezwingt Ignis, Meister des Eisenwerks, innerhalb von 4 Min. im 10-Spieler-Modus.","Ordentlich einheizen (10 Spieler)",,2930,603,-1,0,14961,0,10,0,19,254092,129989,0
"Bezwingt den XT-002 Dekonstruktor im 10-Spieler-Modus, ohne dass er seine Gesundheit durch XS-013 Schrottboter auffrischt.","Schwächt die Schrottboter endlich ab! (10 Spieler)",,2931,603,-1,0,14961,0,10,0,20,133872,132709,0
"Bezwingt den XT-002 Dekonstruktor im 25-Spieler-Modus, ohne dass er seine Gesundheit durch XS-013 Schrottboter auffrischt.","Schwächt die Schrottboter endlich ab! (25 Spieler)",,2932,603,-1,0,14962,0,10,0,20,133872,128448,0
"Bezwingt 20 XS-013 Schrottboter innerhalb von 12 Sekunden bei Verwendung von XE-321 Bummbotern im 10-Spieler-Modus.","Schwächt die Bummboter endlich ab! (10 Spieler)",,2933,603,-1,0,14961,0,10,0,21,133709,127964,0
"Bezwingt den XT-002 Dekonstruktor im 10-Spieler-Modus, ohne dass ein einziges Gruppenmitglied von einer Gravitationsbombe getötet wird.","Schwächt die Gravitationsbomben endlich ab! (10 Spieler)",,2934,603,-1,0,14961,0,10,0,22,133710,127966,0
"Bezwingt 20 XS-013 Schrottboter innerhalb von 12 Sekunden bei Verwendung von XE-321 Bummbotern im 25-Spieler-Modus.","Schwächt die Bummboter endlich ab! (25 Spieler)",,2935,603,-1,0,14962,0,10,0,21,133709,127968,0
"Bezwingt den XT-002 Dekonstruktor im 25-Spieler-Modus, ohne dass ein einziges Gruppenmitglied von einer Gravitationsbombe getötet wird.","Schwächt die Gravitationsbomben endlich ab! (25 Spieler)",,2936,603,-1,0,14962,0,10,0,22,133710,128450,0
"Bezwingt den XT-002 Dekonstruktor innerhalb von 205 Sekunden im 10-Spieler-Modus.","Rapide Dekonstruktion (10 Spieler)",,2937,603,-1,0,14961,0,10,0,23,254104,129043,0
"Bezwingt den XT-002 Dekonstruktor innerhalb von 205 Sekunden im 25-Spieler-Modus.","Rapide Dekonstruktion (25 Spieler)",,2938,603,-1,0,14962,0,10,0,23,254104,130346,0
"Bezwingt die Versammlung des Eisens mit Runenmeister Molgeim als letztem lebenden Mitglied im 10-Spieler-Modus.","Ich wähle dich, Runenmeister Molgeim (10 Spieler)",,2939,603,-1,0,14961,0,10,0,25,254103,132321,0
"Bezwingt die Versammlung des Eisens mit Sturmrufer Brundir als letztem lebenden Mitglied im 10-Spieler-Modus.","Ich wähle dich, Sturmrufer Brundir (10 Spieler)",,2940,603,-1,0,14961,0,10,0,26,254103,132220,0
"Bezwingt die Versammlung des Eisens mit Stahlbrecher als letztem lebenden Mitglied im 10-Spieler-Modus.","Ich wähle dich, Stahlbrecher (10 Spieler)",,2941,603,-1,0,14961,0,10,0,27,254103,128328,0
"Bezwingt die Versammlung des Eisens mit Runenmeister Molgeim als letztem lebenden Mitglied im 25-Spieler-Modus.","Ich erwähle Euch, Runenmeister Molgeim (25 Spieler)",,2942,603,-1,0,14962,0,10,0,25,254103,132711,0
"Bezwingt die Versammlung des Eisens mit Sturmrufer Brundir als letztem lebenden Mitglied im 25-Spieler-Modus.","Ich erwähle Euch, Sturmrufer Brundir (25 Spieler)",,2943,603,-1,0,14962,0,10,0,26,254103,132713,0
"Bezwingt die Versammlung des Eisens mit Stahlbrecher als letztem lebenden Mitglied im 25-Spieler-Modus.","Ich erwähle Euch, Stahlbrecher (25 Spieler)",,2944,603,-1,0,14962,0,10,0,27,254103,129023,0
"Bezwingt die Versammlung des Eisens im 10-Spieler-Modus unter dem Einfluss eines Eisernen Flachmanns.","Aber ich bin doch auf eurer Seite! (10 Spieler)",,2945,603,-1,0,14961,1,10,0,28,132788,127970,0
"Bezwingt die Versammlung des Eisens im 25-Spieler-Modus unter dem Einfluss eines Eisernen Flachmanns.","Aber ich bin doch auf eurer Seite! (25 Spieler)",,2946,603,-1,0,14962,1,10,0,28,132788,128100,0
"Bezwingt die Versammlung des Eisens im 10-Spieler-Modus, ohne dass Sturmrufer Brundir jemandem mit 'Kettenblitzschlag' oder 'Blitzschlagwirbel' Schaden zufügt.","Das geht nicht, wenn ich betäubt bin (10 Spieler)",,2947,603,-1,0,14961,1,10,0,29,135990,129025,0
"Bezwingt die Versammlung des Eisens im 25-Spieler-Modus, ohne dass Sturmrufer Brundir jemandem mit 'Kettenblitzschlag' oder 'Blitzschlagwirbel' Schaden zufügt.","Das geht nicht, wenn ich betäubt bin (25 Spieler)",,2948,603,-1,0,14962,1,10,0,29,135990,128543,0
"Bezwingt Kologarn im 10-Spieler-Modus, ohne dabei einen seiner Arme zu zerstören.","Mit offenen Armen (10 Spieler)",,2951,603,-1,0,14961,0,10,0,30,254095,132589,0
"Bezwingt Kologarn im 25-Spieler-Modus, ohne dabei einen seiner Arme zu zerstören.","Mit offenen Armen (25 Spieler)",,2952,603,-1,0,14962,0,10,0,30,254095,128452,0
"Zerstört im 10-Spieler-Modus innerhalb von 12 Sekunden beide Arme Kologarns und danach Kologarn selbst.","Arm dran, weil Arm ab (10 Spieler)",,2953,603,-1,0,14961,1,10,0,31,132343,132222,0
"Zerstört im 25-Spieler-Modus innerhalb von 12 Sekunden beide Arme Kologarns und danach Kologarn selbst.","Arm dran, weil Arm ab (25 Spieler)",,2954,603,-1,0,14962,1,10,0,31,132343,128104,0
"Bezwingt Kologarn im 10-Spieler-Modus, ohne dass ein Gruppenmitglied von 'Fokussierter Augenstrahl' getroffen wird.","Wenn Blicke töten könnten (10 Spieler)",,2955,603,-1,0,14961,0,10,0,32,135780,128737,0
"Bezwingt Kologarn im 25-Spieler-Modus, ohne dass ein Gruppenmitglied von 'Fokussierter Augenstrahl' getroffen wird.","Wenn Blicke töten könnten (25 Spieler)",,2956,603,-1,0,14962,0,10,0,32,135780,129398,0
"Schließt die unten aufgelisteten Erfolge für 10-Spieler-Schlachtzüge ab.","Ruhm des Schlachtzüglers von Ulduar (10 Spieler)","Belohnung: Rostiger Protodrache",2957,-1,-1,0,168,0,25,0,26,133121,128683,0
"Schließt die unten aufgelisteten Erfolge für 25-Spieler-Schlachtzüge ab.","Ruhm des Schlachtzüglers von Ulduar (25 Spieler)","Belohnung: Eisenbeschlagener Protodrache",2958,-1,-1,0,168,0,25,0,27,133104,128106,0
"Bezwingt Kologarn im 10-Spieler-Modus, nachdem mindestens 25 Geröllwesen erschienen sind.","Jede Menge Kies (10 Spieler)",,2959,603,-1,0,14961,0,10,0,33,132846,132826,0
"Bezwingt Kologarn im 25-Spieler-Modus, nachdem mindestens 25 Geröllwesen erschienen sind.","Jede Menge Kies (25 Spieler)",,2960,603,-1,0,14962,0,10,0,33,132846,125859,0
"Bezwingt Hodir im 10-Spieler-Modus, ohne dass ein Gruppenmitglied von 'Blitzeis' getroffen wird.","Trotzt dem Eis (10 Spieler)",,2961,603,-1,0,14961,0,10,0,36,135840,129440,0
"Bezwingt Hodir im 25-Spieler-Modus, ohne dass ein Gruppenmitglied von 'Blitzeis' getroffen wird.","Trotzt dem Eis (25 Spieler)",,2962,603,-1,0,14962,0,10,0,36,135840,126423,0
"Bezwingt Hodir im 10-Spieler-Modus, ohne dass ein befreundeter NSC stirbt.","Meine Freunde sind die coolsten (10 Spieler)",,2963,603,-1,0,14961,0,10,0,37,135859,132458,0
"Bezwingt Hodir im 25-Spieler-Modus, ohne dass ein befreundeter NSC stirbt.","Meine Freunde sind die coolsten (25 Spieler)",,2965,603,-1,0,14962,0,10,0,37,135859,128862,0
"Bezwingt Hodir im 10-Spieler-Modus, ohne dass ein Gruppenmitglied mehr als 2 Stapel 'Beißende Kälte' hat.","Langsam wird's kalt (10 Spieler)",,2967,603,-1,0,14961,0,10,0,38,254091,129079,0
"Bezwingt Hodir im 25-Spieler-Modus, ohne dass ein Gruppenmitglied mehr als 2 Stapel 'Beißende Kälte' hat.","Langsam wird's kalt (25 Spieler)",,2968,603,-1,0,14962,0,10,0,38,135850,126425,0
"Besitzt die Effekte 'Wärmendes Feuer', 'Sturmkraft' und 'Sternenlicht' gleichzeitig im 10-Spieler-Modus.","Den ganzen Winter über gestärkt (10 Spieler)",,2969,603,-1,0,14961,1,10,0,40,135805,132473,0
"Besitzt die Effekte 'Wärmendes Feuer', 'Sturmkraft' und 'Sternenlicht' gleichzeitig im 25-Spieler-Modus.","Den ganzen Winter über gestärkt (25 Spieler)",,2970,603,-1,0,14962,1,10,0,39,135805,128728,0
"Bezwingt Thorim im 10-Spieler-Modus, ohne dass ein Schlachtzugsmitglied von 'Blitzladung' getroffen wird.","Ohne Blitz (10 Spieler)",,2971,603,-1,0,14961,0,10,0,41,135990,129422,0
"Bezwingt Thorim im 25-Spieler-Modus, ohne dass ein Schlachtzugsmitglied von 'Blitzladung' getroffen wird.","Ohne Blitz (25 Spieler)",,2972,603,-1,0,14962,0,10,0,41,135990,129514,0
"Bezwingt Thorim, den uralten Runengigant und den Runenkoloss im 10-Spieler-Modus.","Ich schaff' euch alle! (10 Spieler)",,2973,603,-1,0,14961,0,10,0,42,254110,126656,0
"Bezwingt Thorim, den uralten Runengigant und den Runenkoloss im 25-Spieler-Modus.","Ich schaff' euch alle! (25 Spieler)",,2974,603,-1,0,14962,0,10,0,42,254110,128876,0
"Bezwingt Thorim im 10-Spieler-Modus unter dem Einfluss der 'Aura der Schnelligkeit'.","Wer braucht schon Kampfrausch? (10 Spieler)",,2975,603,-1,0,14961,0,10,0,43,136116,129578,0
"Bezwingt Thorim im 25-Spieler-Modus unter dem Einfluss der 'Aura der Schnelligkeit'.","Wer braucht schon Kampfrausch? (25 Spieler)",,2976,603,-1,0,14962,0,10,0,43,136116,126427,0
"Zwingt Thorim im 10-Spieler-Modus, die Arena zu betreten, während Sif da ist.","Versift (10 Spieler)",,2977,603,-1,0,14961,0,10,0,44,298676,129516,0
"Zwingt Thorim im 25-Spieler-Modus, die Arena zu betreten, während Sif da ist.","Versift (25 Spieler)",,2978,603,-1,0,14962,0,10,0,44,298676,132996,0
"Bezwingt den Ältesten Hellblatt, den Ältesten Eisenast und den Ältesten Steinrinde in einem Abstand von 15 Sekunden voneinander im 10-Spieler-Modus.","Kleinholz (10 Spieler)",,2979,603,-1,0,14961,1,10,0,46,132129,126136,0
"Bezwingt Freya im 10-Spieler-Modus innerhalb von 20 Minuten, nachdem ihr die erste Kreatur im Konservatorium des Lebens getötet habt.","Schock-Konservieren (10 Spieler)",,2980,603,-1,0,14961,0,10,0,47,236153,129522,0
"Bezwingt Freya im 25-Spieler-Modus innerhalb von 20 Minuten, nachdem ihr die erste Kreatur im Konservatorium des Lebens getroffen habt.","Schock-Konservieren (25 Spieler)",,2981,603,-1,0,14962,0,10,0,47,236153,126132,0
"Bezwingt Freya im 10-Spieler-Modus, während sich noch 25 Stapel von 'Einstimmung auf die Natur' auf ihr befinden.","Zurück zur Natur (10 Spieler)",,2982,603,-1,0,14961,0,10,0,49,254089,128743,0
"Bezwingt Freya im 25-Spieler-Modus, während sich noch 25 Stapel von 'Einstimmung auf die Natur' auf ihr befinden.","Zurück zur Natur (25 Spieler)",,2983,603,-1,0,14962,0,10,0,49,254089,130281,0
"Bezwingt 2 uralte Wassergeister, 2 Sturmpeitscher und 2 Knallpeitscher innerhalb von 10 Sekunden im 25-Spieler-Modus","Abholzung (25 Spieler)",,2984,603,-1,0,14962,1,10,0,48,136064,128734,0
"Bezwingt 2 uralte Wassergeister, 2 Sturmpeitscher und 2 Knallpeitscher innerhalb von 10 Sekunden im 10-Spieler-Modus","Abholzung (10 Spieler)",,2985,603,-1,0,14961,1,10,0,48,136064,132318,0
"Bezwingt Mimiron im 10-Spieler-Modus, ohne dass ein Schlachtzugsmitglied von einem der folgenden Effekte getroffen wird.","Ein Bombenspektakel (10 Spieler)",,2989,603,-1,0,14961,0,10,0,53,236221,129518,0
"Zwingt Mimiron im 25-Spieler-Modus, einen Angriffsbot mit einem Raketenschlag zu vernichten.","Kein Freund von Beschuss (25 Spieler)",,2995,603,-1,0,14962,0,10,0,54,133032,125124,0
"Bezwingt General Vezax im 10-Spieler-Modus, ohne dass ein Gruppenmitglied von 'Schattengeschoss' getroffen wird.","Schattenboxer (10 Spieler)",,2996,603,-1,0,14961,0,10,0,56,136181,129580,0
"Bezwingt General Vezax im 25-Spieler-Modus, ohne dass ein Gruppenmitglied von 'Schattengeschoss' getroffen wird.","Schattenboxer (25 Spieler)",,2997,603,-1,0,14962,0,10,0,56,136181,129991,0
"Bezwingt Algalon den Beobachter im 25-Spieler-Modus, nachdem ihr innerhalb von 10 Sekunden 3 schwarze Löcher geschlossen habt.","Supermassiv (25 Spieler)",,3002,603,-1,0,14962,0,10,0,68,237566,132331,0
"Bezwingt Algalon den Beobachter im 10-Spieler-Modus, nachdem ihr innerhalb von 10 Sekunden 3 schwarze Löcher geschlossen habt.","Supermassiv (10 Spieler)",,3003,603,-1,0,14961,0,10,0,68,237566,129020,0
"Bezwingt Algalon den Beobachter im 10-Spieler-Modus, ohne dass ein Schlachtzugsmitglied innerhalb dieses Schlachtzugszyklus durch Algalon getötet wird.","Er labt sich an Euren Tränen (10 Spieler)",,3004,603,-1,0,14961,0,10,0,69,237555,129993,0
"Bezwingt Algalon den Beobachter im 25-Spieler-Modus, ohne dass ein Schlachtzugsmitglied innerhalb dieses Schlachtzugszyklus durch Algalon getötet wird.","Er labt sich an Euren Tränen (25 Spieler)",,3005,603,-1,0,14962,0,10,0,69,237555,128870,0
"Bezwingt Auriaya im 10-Spieler-Modus, ohne ihre Späher des Sanktums zu töten.","Die verrückte Katzenlady (10 Spieler)",,3006,603,-1,0,14961,0,10,0,34,254088,128872,0
"Bezwingt Auriaya im 25-Spieler-Modus, ohne ihre Späher des Sanktums zu töten.","Die verrückte Katzenlady (25 Spieler)",,3007,603,-1,0,14962,0,10,0,34,254088,132551,0
"Bezwingt Yogg-Saron im 10-Spieler-Modus, ohne dass ein Schlachtzugsmitglied verrückt wird.","Das macht mich wahnsinnig (10 Spieler)",,3008,603,-1,0,14961,0,10,0,63,136174,129995,0
"Gebt Sara, während sie wütend ist, einen /kuss in Ulduar im 10-Spieler-Modus.","Küsst euch und vertragt euch wieder (10 Spieler)",,3009,603,-1,0,14961,0,10,0,58,135454,132553,0
"Bezwingt Yogg-Saron im 25-Spieler-Modus, ohne dass ein Schlachtzugsmitglied verrückt wird.","Das macht mich wahnsinnig (25 Spieler)",,3010,603,-1,0,14962,0,10,0,63,136174,129702,0
"Gebt Sara, während sie wütend ist, einen /kuss in Ulduar im 25-Spieler-Modus.","Küsst euch und vertragt euch wieder (25 Spieler)",,3011,603,-1,0,14962,0,10,0,58,135454,129582,0
